,AGE,GENDER,EDUCATION,MARITAL_STATUS,CHILD_TOTAL,DEPENDANTS,SOCSTATUS_WORK_FL,SOCSTATUS_PENS_FL,AGREEMENT_RK,TARGET,PERSONAL_INCOME,CREDIT_AMOUNT,CLOSED,PROPERTY
303,43,0,Среднее специальное,Состою в браке,2,2,1,0,66925735,0,10000.0,1,1,0
304,26,0,Среднее,Состою в браке,2,2,1,0,63600601,0,7000.0,1,1,1
305,67,1,Среднее,Не состоял в браке,2,0,1,0,63813472,0,12000.0,2,0,1
306,44,0,Высшее,Состою в браке,2,2,1,0,64832999,0,8500.0,1,0,1
307,33,1,Среднее специальное,Разведен(а),2,2,1,0,64593619,0,10000.0,1,1,0
308,40,0,Среднее специальное,Разведен(а),2,2,1,0,62375991,0,13200.0,1,0,1
309,28,1,Высшее,Состою в браке,1,1,1,0,73816704,0,15000.0,1,0,0
310,52,1,Среднее специальное,Вдовец/Вдова,1,1,1,0,61934183,0,20000.0,2,0,1
311,40,1,Высшее,Разведен(а),1,1,1,0,60442571,0,15000.0,1,0,1
312,33,0,Среднее,Состою в браке,2,2,1,0,64276037,0,20000.0,1,0,1
313,44,0,Среднее специальное,Состою в браке,1,0,1,0,59925110,0,15000.0,1,1,1
314,24,1,Среднее специальное,Разведен(а),1,1,1,0,67165268,0,10000.0,1,1,0
315,46,0,Высшее,Состою в браке,2,1,1,0,61451918,0,18000.0,1,1,0
316,61,0,Высшее,Состою в браке,2,0,1,0,61099710,0,25000.0,1,1,0
317,53,1,Высшее,Состою в браке,1,0,1,1,64353970,0,25000.0,1,0,1
318,55,1,Среднее,Не состоял в браке,0,0,1,0,66781896,0,13000.0,3,1,0
319,35,0,Среднее,Состою в браке,2,2,1,0,66967312,0,8000.0,1,0,0
320,34,1,Среднее специальное,Состою в браке,2,2,1,0,74281522,0,25000.0,1,0,1
321,22,0,Среднее специальное,Состою в браке,0,0,1,0,61832255,0,16000.0,1,1,0
322,33,0,Неполное среднее,Состою в браке,1,1,1,0,72279205,1,10000.0,1,0,0
323,54,1,Среднее специальное,Вдовец/Вдова,0,0,1,0,61290106,0,8000.0,1,0,1
324,49,0,Среднее специальное,Состою в браке,2,2,1,0,61366540,0,16000.0,2,1,1
325,23,0,Среднее,Не состоял в браке,0,0,1,0,63907163,1,15000.0,1,0,0
326,35,1,Среднее специальное,Состою в браке,2,2,1,0,62624047,0,11000.0,1,0,0
327,45,1,Среднее,Состою в браке,0,0,1,0,60059705,0,10000.0,2,1,1
328,28,0,Среднее специальное,Не состоял в браке,0,0,1,0,61539417,0,15000.0,1,0,0
329,22,1,Среднее специальное,Не состоял в браке,0,0,1,0,72260930,0,12000.0,1,0,0
330,48,1,Высшее,Не состоял в браке,2,1,1,0,61139557,0,30000.0,1,1,1
331,39,1,Среднее специальное,Состою в браке,1,1,1,0,60397606,0,10000.0,1,0,0
332,32,0,Среднее,Не состоял в браке,0,0,1,0,60379339,0,9500.0,1,0,0
333,36,1,Среднее специальное,Состою в браке,2,2,1,0,61916582,0,7000.0,1,1,0
334,38,1,Высшее,Состою в браке,2,1,1,0,64554862,0,8500.0,1,0,1
335,28,1,Среднее специальное,Состою в браке,2,2,1,0,66920725,0,12000.0,1,0,0
336,27,1,Среднее специальное,Не состоял в браке,0,0,1,0,61109861,0,15000.0,1,1,1
337,31,1,Среднее,Состою в браке,0,0,1,0,74817798,0,17000.0,3,1,1
338,64,0,Среднее специальное,Вдовец/Вдова,0,0,0,1,62251874,0,8000.0,1,0,0
339,28,1,Среднее специальное,Не состоял в браке,0,0,1,0,61357184,1,20000.0,1,1,1
340,60,1,Среднее,Вдовец/Вдова,6,0,0,1,61382118,0,5200.0,2,1,0
341,43,1,Среднее специальное,Состою в браке,1,0,1,0,67139640,0,13000.0,1,1,0
342,27,1,Неоконченное высшее,Не состоял в браке,0,0,1,0,62769451,0,18000.0,1,0,0
343,35,0,Среднее специальное,Состою в браке,1,0,1,0,74279545,0,34000.0,1,1,1
344,22,1,Среднее,Не состоял в браке,1,1,1,0,67163936,0,10000.0,3,0,0
345,63,1,Высшее,Состою в браке,1,0,1,1,75006199,0,7000.0,2,0,0
346,44,0,Среднее специальное,Состою в браке,1,1,1,0,61243750,0,12000.0,1,0,0
347,51,1,Среднее,Состою в браке,2,0,1,0,67430113,0,16000.0,2,1,0
348,34,1,Среднее,Состою в браке,0,0,1,0,66332501,0,8000.0,2,1,0
349,25,1,Среднее специальное,Состою в браке,1,1,1,0,72289574,0,23000.0,1,0,1
350,28,0,Высшее,Состою в браке,0,0,1,0,61047844,0,10000.0,1,1,1
351,59,1,Среднее,Состою в браке,0,0,1,0,74957512,0,10000.0,4,1,0
352,36,0,Высшее,Состою в браке,1,1,1,0,63600604,0,25000.0,1,1,0
353,42,0,Среднее,Состою в браке,1,0,1,0,66897742,0,7000.0,1,0,0
354,54,1,Среднее,Состою в браке,2,0,1,0,67205921,0,10000.0,5,1,1
355,37,0,Среднее специальное,Состою в браке,1,1,1,0,61156071,1,15000.0,1,0,1
356,41,0,Среднее,Состою в браке,1,1,1,0,66758603,0,20000.0,3,1,1
357,28,1,Высшее,Не состоял в браке,0,0,1,0,61049943,1,15000.0,1,1,0
358,37,1,Среднее специальное,Не состоял в браке,1,1,1,0,60191052,0,6000.0,1,0,0
359,30,0,Среднее специальное,Состою в браке,0,0,1,0,61373589,1,7500.0,1,0,1
360,38,0,Среднее,Состою в браке,1,1,1,0,61125296,0,15000.0,1,1,0
361,34,0,Среднее специальное,Состою в браке,1,1,1,0,61963763,1,8000.0,1,0,0
362,27,1,Высшее,Состою в браке,1,1,1,0,66830429,0,7000.0,2,1,0
363,48,1,Среднее специальное,Состою в браке,0,0,1,0,74832290,0,15000.0,1,0,0
364,22,1,Среднее специальное,Не состоял в браке,0,0,1,0,74022444,0,6000.0,1,1,0
365,30,0,Высшее,Состою в браке,1,1,1,0,67068628,0,40000.0,1,1,0
366,35,0,Среднее специальное,Состою в браке,2,2,1,0,60096935,0,29000.0,1,0,0
367,55,1,Среднее,Состою в браке,1,0,1,0,64904574,0,13000.0,1,0,1
368,41,1,Среднее специальное,Не состоял в браке,2,2,1,0,61838823,0,6000.0,1,0,0
369,54,1,Среднее,Состою в браке,0,0,1,1,64365785,0,9000.0,1,0,1
370,30,1,Среднее специальное,Состою в браке,1,1,1,0,61850415,0,15000.0,1,0,0
371,36,0,Среднее,Состою в браке,3,3,1,0,66526955,0,10000.0,2,1,1
372,48,0,Среднее специальное,Не состоял в браке,0,0,1,0,62501063,0,13000.0,1,1,1
373,40,1,Среднее,Разведен(а),2,0,1,0,60456876,1,25000.0,1,0,0
374,33,1,Среднее специальное,Состою в браке,1,1,1,0,64909201,0,14000.0,1,0,1
375,32,0,Среднее специальное,Состою в браке,1,1,1,0,64842766,0,20000.0,1,0,1
376,59,1,Среднее специальное,Состою в браке,0,0,0,1,61302184,0,5582.0,1,0,0
377,50,1,Среднее,Состою в браке,0,0,1,0,66533416,1,10000.0,2,1,0
378,44,1,Высшее,Не состоял в браке,0,0,1,0,62990756,0,11000.0,1,0,0
379,47,1,Среднее,Состою в браке,1,1,1,0,61030680,0,19000.0,2,1,1
380,60,1,Среднее,Состою в браке,2,0,1,0,66745598,0,10500.0,3,1,1
381,38,0,Среднее специальное,Состою в браке,1,1,1,0,61132394,1,20000.0,1,1,1
382,40,0,Среднее специальное,Не состоял в браке,0,0,1,0,67329643,0,16000.0,1,0,0
383,29,0,Среднее специальное,Состою в браке,1,1,1,0,65217809,0,25000.0,1,0,1
384,28,0,Среднее,Состою в браке,1,0,1,0,63891395,0,18000.0,1,0,1
385,56,0,Среднее специальное,Состою в браке,0,0,1,0,62445027,0,19000.0,1,0,0
386,33,1,Высшее,Состою в браке,2,2,1,0,62143669,0,20000.0,1,0,1
387,22,0,Среднее специальное,Не состоял в браке,0,0,1,0,64594349,1,15000.0,2,1,1
388,42,1,Среднее специальное,Состою в браке,2,2,1,0,64456185,0,14000.0,1,0,0
389,51,1,Среднее,Состою в браке,4,0,1,0,73850417,0,16000.0,2,1,0
390,48,0,Среднее специальное,Состою в браке,1,0,1,0,62590364,0,10000.0,1,0,0
391,49,1,Среднее,Состою в браке,2,0,1,1,61833272,0,10000.0,1,0,1
392,61,0,Среднее специальное,Не состоял в браке,2,0,1,0,62136452,0,13000.0,1,0,0
393,48,1,Среднее специальное,Состою в браке,0,0,0,1,62487752,0,6000.0,1,1,0
394,47,0,Среднее,Состою в браке,2,0,1,0,67212866,0,18000.0,2,1,1
395,27,1,Среднее специальное,Состою в браке,1,1,1,0,66968607,1,12000.0,1,0,0
396,51,1,Высшее,Разведен(а),3,1,1,0,61866577,1,10000.0,1,0,0
397,43,1,Высшее,Состою в браке,1,1,1,0,62094383,0,40000.0,1,0,0
398,40,1,Среднее,Гражданский брак,1,1,0,1,61841922,0,5400.0,1,0,0
399,56,1,Среднее,Состою в браке,3,0,1,0,74190441,0,10000.0,4,1,0
400,46,1,Неоконченное высшее,Состою в браке,0,0,1,0,62142972,0,18000.0,1,0,0
401,39,0,Высшее,Состою в браке,3,3,1,0,60095959,0,25000.0,1,0,0
402,44,1,Среднее специальное,Состою в браке,1,1,1,0,62138885,0,10000.0,1,0,1
403,33,0,Среднее специальное,Состою в браке,1,1,1,0,61941452,0,16000.0,1,1,0
404,44,0,Среднее специальное,Не состоял в браке,0,0,0,1,65256008,1,35000.0,1,1,0
405,27,1,Высшее,Состою в браке,1,1,1,0,59966861,0,6000.0,1,0,0
406,63,1,Высшее,Состою в браке,0,0,0,1,61955750,0,11000.0,1,0,0
407,37,0,Среднее,Состою в браке,1,1,1,0,67169157,0,15000.0,2,1,1
408,43,1,Среднее специальное,Разведен(а),0,0,1,0,67543528,0,30000.0,1,0,1
409,57,0,Среднее специальное,Не состоял в браке,1,0,1,0,75067935,0,35000.0,1,0,0
410,44,1,Среднее специальное,Состою в браке,2,2,1,0,62141250,0,10000.0,1,0,0
411,45,0,Среднее,Состою в браке,1,0,1,0,63598373,0,10000.0,1,0,0
412,45,1,Среднее специальное,Не состоял в браке,0,0,1,0,62086196,0,5800.0,1,0,1
413,60,1,Высшее,Состою в браке,1,0,1,1,61039219,0,12000.0,1,1,0
414,56,1,Среднее специальное,Не состоял в браке,2,0,1,1,61361094,0,12000.0,1,1,0
415,47,1,Высшее,Состою в браке,0,0,1,0,63631379,0,10000.0,1,1,1
416,27,0,Среднее,Состою в браке,0,0,1,0,74561839,1,15000.0,3,1,0
417,49,0,Среднее специальное,Состою в браке,2,1,1,0,61832884,0,22000.0,1,0,1
418,57,1,Среднее специальное,Вдовец/Вдова,2,0,0,1,75281731,0,12000.0,1,1,0
419,66,0,Высшее,Состою в браке,1,0,1,1,61059343,0,25000.0,1,1,1
420,44,0,Среднее специальное,Разведен(а),1,0,1,0,60443823,0,11000.0,1,0,0
421,28,1,Среднее специальное,Состою в браке,0,0,1,0,65225338,0,15000.0,1,0,1
422,55,0,Среднее,Состою в браке,2,0,1,1,74663587,0,14000.0,3,1,1
423,41,0,Среднее,Состою в браке,2,2,1,0,60393522,0,6000.0,1,0,0
424,58,1,Среднее специальное,Состою в браке,1,0,0,1,62592042,0,6000.0,1,0,1
425,60,1,Среднее специальное,Не состоял в браке,3,0,1,1,64907608,0,12000.0,1,0,0
426,50,0,Среднее,Состою в браке,0,0,1,0,67071916,0,7300.0,2,1,0
427,25,1,Среднее,Не состоял в браке,0,0,1,0,65415799,0,14000.0,2,1,0
428,40,1,Высшее,Состою в браке,2,1,1,0,61976722,1,14000.0,1,1,0
429,28,0,Среднее специальное,Не состоял в браке,0,0,1,0,62029852,0,11000.0,1,0,1
430,26,1,Неоконченное высшее,Состою в браке,0,0,1,0,66083832,0,9000.0,1,1,0
431,36,0,Среднее,Состою в браке,1,1,1,0,74663590,0,10000.0,2,1,1
432,39,0,Среднее,Состою в браке,6,6,1,0,64429995,0,15000.0,1,0,0
433,60,1,Среднее специальное,Состою в браке,0,0,1,0,62442666,0,8000.0,1,0,1
434,46,0,Среднее специальное,Не состоял в браке,1,0,1,0,59974935,0,15000.0,1,0,1
435,36,1,Высшее,Разведен(а),2,1,1,0,61138829,0,25000.0,1,1,1
436,25,1,Неоконченное высшее,Состою в браке,1,1,1,0,62022556,1,10000.0,1,0,0
437,63,1,Высшее,Состою в браке,0,0,0,1,74645885,0,10000.0,1,1,0
438,56,1,Среднее специальное,Состою в браке,2,0,1,1,65240644,0,13000.0,2,1,1
439,51,1,Среднее специальное,Не состоял в браке,0,0,1,0,73818402,0,17000.0,1,0,1
440,56,0,Неоконченное высшее,Состою в браке,2,0,1,0,61309398,0,7000.0,1,1,1
441,40,1,Среднее специальное,Состою в браке,2,0,1,0,60097017,0,7600.0,1,0,0
442,54,1,Среднее,Состою в браке,1,1,0,1,61315483,0,8000.0,1,0,1
443,41,0,Среднее,Состою в браке,1,1,1,0,66851213,0,12000.0,3,0,1
444,32,1,Среднее специальное,Состою в браке,1,1,1,0,61523599,0,6500.0,1,1,0
445,51,1,Среднее специальное,Состою в браке,0,0,1,0,62146488,0,15000.0,1,0,0
446,34,0,Среднее специальное,Состою в браке,2,0,1,0,64435040,0,20000.0,1,0,0
447,31,0,Среднее специальное,Состою в браке,0,0,1,0,62603435,0,15000.0,1,0,0
448,35,0,Среднее специальное,Не состоял в браке,0,0,1,0,75273363,0,8000.0,1,0,0
449,34,1,Высшее,Разведен(а),1,0,1,0,63087762,0,11000.0,1,0,1
450,31,1,Среднее специальное,Состою в браке,0,0,1,0,75275876,0,9700.0,1,0,0
451,50,1,Среднее специальное,Состою в браке,0,0,1,0,63628270,1,12000.0,1,1,0
452,37,1,Неполное среднее,Разведен(а),2,1,1,0,62240204,0,19000.0,2,1,0
453,60,1,Среднее,Состою в браке,0,0,1,0,66593248,0,12000.0,2,1,0
454,54,1,Среднее,Состою в браке,0,0,1,0,74031928,0,7000.0,1,0,0
455,52,1,Высшее,Состою в браке,0,0,1,1,64912309,1,15600.0,1,0,1
456,41,0,Неоконченное высшее,Состою в браке,0,0,1,0,64454829,0,35000.0,1,0,1
457,47,1,Среднее специальное,Не состоял в браке,2,0,1,0,62177604,1,11000.0,1,0,0
458,60,1,Среднее специальное,Состою в браке,2,0,1,1,62608713,0,45000.0,1,1,1
459,40,1,Среднее,Состою в браке,2,0,1,0,74944654,0,8000.0,2,1,1
460,27,1,Высшее,Состою в браке,1,1,1,0,63921686,1,20000.0,1,0,1
461,32,0,Высшее,Состою в браке,2,2,1,0,67337338,0,20500.0,1,0,0
462,54,1,Высшее,Состою в браке,0,0,1,0,62589072,0,19000.0,1,0,0
463,35,1,Среднее специальное,Состою в браке,2,2,1,0,66749264,0,10000.0,2,1,1
464,49,1,Среднее,Состою в браке,2,0,1,0,67148714,0,10000.0,2,1,0
465,58,0,Среднее,Состою в браке,1,1,1,1,60104563,0,13000.0,1,0,0
466,54,0,Высшее,Разведен(а),3,0,1,0,61871202,0,15000.0,1,1,0
467,53,1,Среднее специальное,Состою в браке,1,1,1,0,60110403,0,9000.0,1,0,1
468,32,0,Среднее специальное,Не состоял в браке,0,0,1,0,74485624,0,19000.0,1,1,0
469,38,1,Среднее,Вдовец/Вдова,2,0,1,0,61448047,0,10000.0,2,1,0
